Id,MonthlyIncome
22538,0
22546,0
22551,0
22556,0
22559,0
22561,0
22564,0
22567,0
22570,0
22579,0
22584,0
22593,0
22594,0
22598,0
22601,0
22605,0
22606,0
22609,0
22610,0
22620,0
22629,0
22633,0
22638,0
22640,0
22643,0
22645,0
22646,0
22649,0
22655,0
22656,0
22658,0
22666,0
22668,0
22675,0
22676,0
22679,0
22681,0
22689,0
22699,0
22704,0
22714,0
22717,0
22719,0
22720,0
22721,0
22723,0
22726,0
22728,0
22732,0
22735,0
22738,0
22748,0
22751,0
22752,0
22754,0
22756,0
22757,0
22759,0
22760,0
22762,0
22771,0
22772,0
22775,0
22776,0
22783,0
22787,0
22788,0
22790,0
22791,0
22797,0
22799,0
22800,0
22802,0
22803,0
22807,0
22808,0
22810,0
22812,0
22818,0
22820,0
22823,0
22830,0
22837,0
22839,0
22849,0
22850,0
22856,0
22859,0
22869,0
22871,0
22874,0
22878,0
22879,0
22886,0
22889,0
22893,0
22900,0
22903,0
22904,0
22905,0
22915,0
22924,0
22925,0
22927,0
22933,0
22942,0
22950,0
22957,0
22958,0
22965,0
22966,0
22973,0
22975,0
22976,0
22979,0
22982,0
22985,0
22990,0
22993,0
22998,0
23001,0
23002,0
23003,0
23004,0
23006,0
23008,0
23009,0
23010,0
23014,0
23025,0
23032,0
23046,0
23054,0
23057,0
23064,0
23071,0
23075,0
23076,0
23081,0
23082,0
23084,0
23085,0
23088,0
23090,0
23103,0
23106,0
23107,0
23108,0
23110,0
23116,0
23118,0
23120,0
23121,0
23124,0
23125,0
23126,0
23135,0
23138,0
23149,0
23159,0
23161,0
23171,0
23175,0
23176,0
23181,0
23192,0
23195,0
23199,0
23201,0
23202,0
23205,0
23207,0
23217,0
23219,0
23220,0
23236,0
23242,0
23246,0
23247,0
23252,0
23258,0
23268,0
23271,0
23275,0
23278,0
23283,0
23289,0
23295,0
23306,0
23312,0
23317,0
23318,0
23319,0
23320,0
23327,0
23338,0
23340,0
23343,0
23353,0
23358,0
23360,0
23362,0
23366,0
23368,0
23373,0
23374,0
23375,0
23379,0
23380,0
23382,0
23390,0
23392,0
23393,0
23395,0
23397,0
23404,0
23413,0
23431,0
23432,0
23444,0
23445,0
23449,0
23450,0
23455,0
23459,0
23461,0
23464,0
23469,0
23470,0
23472,0
23481,0
23483,0
23492,0
23499,0
23501,0
23503,0
23507,0
23517,0
23521,0
23530,0
23533,0
23539,0
23541,0
23543,0
23547,0
23548,0
23551,0
23556,0
23561,0
23567,0
23569,0
23576,0
23585,0
23590,0
23593,0
23595,0
23599,0
23603,0
23612,0
23614,0
23615,0
23616,0
23618,0
23623,0
23627,0
23628,0
23630,0
23634,0
23640,0
23646,0
23648,0
23655,0
23663,0
23669,0
23672,0
23673,0
23674,0
23675,0
23686,0
23688,0
23690,0
23691,0
23692,0
23693,0
23694,0
23697,0
23700,0
23709,0
23726,0
23731,0
23734,0
23747,0
23748,0
23751,0
23760,0
23769,0
23771,0
23772,0
23773,0
23775,0
23786,0
23787,0
23793,0
23806,0
23809,0
23813,0
23821,0
23839,0
23845,0
23849,0
23856,0
23857,0
23861,0
23874,0
23876,0
23881,0
23882,0
23883,0
23884,0
23891,0
23894,0
23905,0
23906,0
23909,0
23911,0
23925,0
23926,0
23936,0
23944,0
23948,0
23950,0
23952,0
23965,0
23970,0
23974,0
23984,0
24002,0
24006,0
24007,0
24008,0
24011,0
24016,0
24017,0
24018,0
24021,0
24022,0
24024,0
24025,0
24033,0
24048,0
24058,0
24061,0
24073,0
24074,0
24076,0
24077,0
24086,0
24093,0
24099,0
24104,0
24114,0
24123,0
24132,0
24137,0
24142,0
24145,0
24150,0
24155,0
24157,0
24159,0
24164,0
24168,0
24169,0
24172,0
24173,0
24175,0
24176,0
24185,0
24186,0
24192,0
24200,0
24201,0
24202,0
24205,0
24209,0
24211,0
24212,0
24214,0
24216,0
24219,0
24221,0
24223,0
24224,0
24228,0
24229,0
24232,0
24238,0
24239,0
24240,0
24244,0
24253,0
24259,0
24267,0
24269,0
24272,0
24292,0
24293,0
24294,0
24296,0
24299,0
24305,0
24306,0
24308,0
24313,0
24314,0
24318,0
24319,0
24321,0
24325,0
24330,0
24344,0
24348,0
24353,0
24359,0
24363,0
24368,0
24370,0
24378,0
24387,0
24388,0
24392,0
24400,0
24401,0
24403,0
24412,0
24416,0
24420,0
24432,0
24434,0
24438,0
24440,0
24442,0
24444,0
24446,0
24450,0
24457,0
24462,0
24463,0
24470,0
24471,0
24486,0
24495,0
24509,0
24516,0
24521,0
24524,0
24525,0
24532,0
24535,0
24537,0
24538,0
24541,0
24543,0
24544,0
24548,0
24551,0
24552,0
24557,0
24564,0
24570,0
24577,0
24580,0
24582,0
24585,0
24591,0
24592,0
24593,0
24598,0
24599,0
24606,0
24611,0
24613,0
24622,0
24624,0
24627,0
24630,0
24632,0
24633,0
24635,0
24636,0
24643,0
24646,0
24650,0
24654,0
24660,0
24665,0
24667,0
24670,0
24671,0
24674,0
24676,0
24690,0
24694,0
24700,0
24708,0
24709,0
24712,0
24713,0
24716,0
24720,0
24724,0
24732,0
24734,0
24741,0
24742,0
24743,0
24746,0
24751,0
24757,0
24758,0
24759,0
24760,0
24765,0
24770,0
24774,0
24777,0
24780,0
24793,0
24802,0
24804,0
24808,0
24822,0
24823,0
24824,0
24825,0
24836,0
24840,0
24842,0
24844,0
24845,0
24856,0
24863,0
24865,0
24866,0
24868,0
24872,0
24873,0
24874,0
24878,0
24879,0
24891,0
24892,0
24899,0
24900,0
24902,0
24912,0
24913,0
24916,0
24923,0
24924,0
24926,0
24927,0
24929,0
24931,0
24948,0
24950,0
24962,0
24966,0
24967,0
24970,0
24972,0
24977,0
24978,0
24979,0
24980,0
24981,0
24986,0
24987,0
24988,0
24997,0
25005,0
25012,0
25016,0
25025,0
25026,0
25027,0
25030,0
25032,0
25034,0
25044,0
25045,0
25048,0
25051,0
25053,0
25057,0
25059,0
25063,0
25067,0
25074,0
25078,0
25080,0
25100,0
25104,0
25109,0
25112,0
25114,0
25116,0
25119,0
25129,0
25131,0
25132,0
25135,0
25140,0
25148,0
25152,0
25154,0
25157,0
25161,0
25169,0
25178,0
25181,0
25183,0
25188,0
25190,0
25193,0
25195,0
25196,0
25197,0
25206,0
25222,0
25224,0
25240,0
25244,0
25245,0
25247,0
25251,0
25252,0
25254,0
25256,0
25259,0
25260,0
25262,0
25266,0
25274,0
25277,0
25283,0
25288,0
25291,0
25295,0
25298,0
25301,0
25305,0
25306,0
25307,0
25313,0
25314,0
25321,0
25326,0
25332,0
25337,0
25351,0
25363,0
25368,0
25372,0
25385,0
25386,0
25391,0
25398,0
25400,0
25401,0
25410,0
25412,0
25421,0
25429,0
25430,0
25431,0
25434,0
25435,0
25438,0
25455,0
25456,0
25458,0
25461,0
25463,0
25470,0
25473,0
25476,0
25485,0
25486,0
25490,0
25504,0
25506,0
25508,0
25510,0
25513,0
25515,0
25532,0
25534,0
25535,0
25546,0
25558,0
25563,0
25564,0
25573,0
25577,0
25578,0
25579,0
25582,0
25584,0
25585,0
25588,0
25589,0
25590,0
25591,0
25592,0
25594,0
25596,0
25597,0
25599,0
25601,0
25602,0
25608,0
25611,0
25615,0
25618,0
25619,0
25621,0
25623,0
25624,0
25628,0
25629,0
25630,0
25631,0
25637,0
25638,0
25639,0
25643,0
25650,0
25655,0
25660,0
25662,0
25669,0
25671,0
25674,0
25680,0
25693,0
25698,0
25699,0
25705,0
25709,0
25718,0
25721,0
25726,0
25730,0
25733,0
25736,0
25748,0
25749,0
25752,0
25754,0
25758,0
25760,0
25769,0
25770,0
25773,0
25775,0
25779,0
25781,0
25788,0
25791,0
25797,0
25799,0
25802,0
25803,0
25811,0
25814,0
25815,0
25823,0
25828,0
25829,0
25830,0
25839,0
25842,0
25846,0
25858,0
25862,0
25867,0
25874,0
25879,0
25896,0
25897,0
25898,0
25905,0
25906,0
25907,0
25911,0
25920,0
25929,0
25936,0
25943,0
25954,0
25956,0
25959,0
25961,0
25963,0
25966,0
25975,0
25978,0
25979,0
25983,0
25989,0
25990,0
25994,0
25997,0
26002,0
26003,0
26008,0
26010,0
26012,0
26013,0
26015,0
26017,0
26020,0
26025,0
26035,0
26037,0
26047,0
26053,0
26055,0
26058,0
26061,0
26065,0
26066,0
26074,0
26075,0
26079,0
26085,0
26086,0
26102,0
26109,0
26111,0
26113,0
26121,0
26125,0
26126,0
26127,0
26130,0
26131,0
26138,0
26159,0
26165,0
26166,0
26172,0
26174,0
26175,0
26176,0
26179,0
26181,0
26189,0
26191,0
26192,0
26193,0
26194,0
26197,0
26222,0
26230,0
26233,0
26236,0
26237,0
26243,0
26249,0
26258,0
26263,0
26265,0
26266,0
26277,0
26279,0
26281,0
26286,0
26289,0
26297,0
26298,0
26299,0
26303,0
26304,0
26312,0
26316,0
26319,0
26320,0
26323,0
26324,0
26325,0
26336,0
26337,0
26345,0
26350,0
26352,0
26365,0
26369,0
26372,0
26377,0
26379,0
26380,0
26381,0
26382,0
26385,0
26392,0
26399,0
26403,0
26409,0
26414,0
26416,0
26421,0
26423,0
26428,0
26429,0
26438,0
26440,0
26441,0
26448,0
26449,0
26452,0
26454,0
26459,0
26463,0
26472,0
26473,0
26488,0
26489,0
26493,0
26494,0
26495,0
26496,0
26497,0
26498,0
26505,0
26517,0
26523,0
26525,0
26526,0
26529,0
26530,0
26531,0
26538,0
26543,0
26545,0
26546,0
26548,0
26551,0
26553,0
26555,0
26556,0
26559,0
26560,0
26570,0
26571,0
26572,0
26576,0
26580,0
26582,0
26584,0
26594,0
26597,0
26598,0
26599,0
26600,0
26601,0
26603,0
26604,0
26607,0
26610,0
26616,0
26619,0
26622,0
26625,0
26627,0
26634,0
26637,0
26641,0
26643,0
26645,0
26648,0
26649,0
26656,0
26665,0
26674,0
26678,0
26681,0
26685,0
26688,0
26689,0
26691,0
26695,0
26703,0
26709,0
26717,0
26726,0
26731,0
26732,0
26739,0
26742,0
26745,0
26769,0
26775,0
26776,0
26784,0
26786,0
26792,0
26799,0
26804,0
26805,0
26806,0
26808,0
26809,0
26810,0
26811,0
26814,0
26816,0
26821,0
26824,0
26825,0
26828,0
26832,0
26835,0
26836,0
26837,0
26847,0
26848,0
26849,0
26851,0
26856,0
26857,0
26859,0
26863,0
26865,0
26871,0
26872,0
26878,0
26879,0
26880,0
26882,0
26883,0
26898,0
26903,0
26904,0
26906,0
26910,0
26914,0
26921,0
26926,0
26935,0
26938,0
26939,0
26940,0
26943,0
26946,0
26948,0
26953,0
26954,0
26960,0
26964,0
26966,0
26968,0
26975,0
26977,0
26981,0
26984,0
26989,0
26990,0
26992,0
26997,0
27002,0
27005,0
27010,0
27020,0
27021,0
27022,0
27023,0
27031,0
27033,0
27042,0
27047,0
27060,0
27063,0
27065,0
27069,0
27073,0
27086,0
27089,0
27090,0
27093,0
27094,0
27095,0
27098,0
27102,0
27106,0
27107,0
27108,0
27109,0
27112,0
27115,0
27116,0
27138,0
27144,0
27147,0
27158,0
27159,0
27160,0
27163,0
27174,0
27177,0
27179,0
27180,0
27181,0
27184,0
27186,0
27191,0
27195,0
27197,0
27200,0
27205,0
27218,0
27222,0
27223,0
27225,0
27228,0
27235,0
27245,0
27249,0
27256,0
27258,0
27265,0
27266,0
27268,0
27269,0
27275,0
27277,0
27280,0
27283,0
27294,0
27296,0
27297,0
27305,0
27306,0
27309,0
27312,0
27317,0
27318,0
27328,0
27329,0
27330,0
27335,0
27337,0
27338,0
27339,0
27344,0
27348,0
27353,0
27359,0
27363,0
27364,0
27366,0
27368,0
27369,0
27372,0
27379,0
27382,0
27399,0
27402,0
27403,0
27407,0
27412,0
27416,0
27428,0
27429,0
27431,0
27432,0
27443,0
27445,0
27448,0
27449,0
27454,0
27458,0
27465,0
27468,0
27471,0
27478,0
27479,0
27482,0
27484,0
27502,0
27503,0
27507,0
27512,0
27513,0
27515,0
27518,0
27531,0
27532,0
27539,0
27540,0
27545,0
27547,0
27550,0
27555,0
27556,0
27562,0
27566,0
27568,0
27575,0
27576,0
27577,0
27578,0
27592,0
27593,0
27594,0
27601,0
27602,0
27603,0
27615,0
27621,0
27626,0
27627,0
27629,0
27630,0
27632,0
27635,0
27637,0
27640,0
27642,0
27651,0
27658,0
27659,0
27667,0
27676,0
27685,0
27687,0
27690,0
27703,0
27707,0
27708,0
27711,0
27715,0
27716,0
27720,0
27728,0
27733,0
27736,0
27738,0
27740,0
27741,0
27743,0
27744,0
27746,0
27753,0
27754,0
27763,0
27772,0
27774,0
27775,0
27782,0
27783,0
27798,0
27802,0
27806,0
27808,0
27810,0
27814,0
27815,0
27816,0
27817,0
27818,0
27824,0
27832,0
27835,0
27839,0
27843,0
27846,0
27851,0
27853,0
27854,0
27855,0
27862,0
27875,0
27876,0
27880,0
27886,0
27890,0
27892,0
27894,0
27896,0
27897,0
27898,0
27900,0
27904,0
27913,0
27916,0
27917,0
27923,0
27929,0
27937,0
27942,0
27944,0
27945,0
27948,0
27951,0
27954,0
27957,0
27959,0
27960,0
27968,0
27969,0
27970,0
27972,0
27974,0
27981,0
27984,0
27995,0
28009,0
28021,0
28026,0
28035,0
28038,0
28040,0
28044,0
28046,0
28059,0
28060,0
28061,0
28066,0
28067,0
28069,0
28074,0
28076,0
28079,0
28082,0
28087,0
28091,0
28107,0
28118,0
28127,0
28128,0
28132,0
28133,0
28134,0
28140,0
28141,0
28143,0
28144,0
28154,0
28155,0
28157,0
28158,0
28172,0
28178,0
28184,0
28186,0
28189,0
28194,0
28202,0
28205,0
28208,0
28215,0
28219,0
28220,0
28222,0
28223,0
28239,0
28241,0
28242,0
28249,0
28257,0
28265,0
28266,0
28272,0
28275,0
28292,0
28294,0
28295,0
28298,0
28304,0
28307,0
28311,0
28315,0
28316,0
28317,0
28320,0
28327,0
28330,0
28332,0
28334,0
28335,0
28336,0
28339,0
28351,0
28358,0
28359,0
28360,0
28361,0
28364,0
28369,0
28371,0
28374,0
28376,0
28380,0
28382,0
28390,0
28392,0
28398,0
28401,0
28403,0
28413,0
28414,0
28417,0
28419,0
28421,0
28423,0
28432,0
28434,0
28436,0
28437,0
28439,0
28441,0
28444,0
28447,0
28456,0
28460,0
28461,0
28462,0
28465,0
28469,0
28476,0
28481,0
28482,0
28493,0
28503,0
28507,0
28509,0
28511,0
28512,0
28514,0
28526,0
28527,0
28528,0
28547,0
28548,0
28550,0
28551,0
28558,0
28567,0
28572,0
28576,0
28577,0
28579,0
28587,0
28588,0
28594,0
28596,0
28597,0
28610,0
28613,0
28615,0
28623,0
28630,0
28632,0
28634,0
28635,0
28637,0
28638,0
28639,0
28640,0
28661,0
28662,0
28664,0
28667,0
28668,0
28671,0
28676,0
28680,0
28681,0
28691,0
28693,0
28696,0
28719,0
28722,0
28727,0
28736,0
28740,0
28741,0
28748,0
28753,0
28756,0
28760,0
28763,0
28769,0
28775,0
28779,0
28780,0
28785,0
28787,0
28788,0
28789,0
28794,0
28795,0
28805,0
28806,0
28807,0
28809,0
28810,0
28811,0
28813,0
28819,0
28826,0
28827,0
28840,0
28846,0
28850,0
28854,0
28864,0
28869,0
28870,0
28872,0
28873,0
28874,0
28878,0
28879,0
28882,0
28887,0
28893,0
28894,0
28905,0
28907,0
28910,0
28912,0
28915,0
28919,0
28925,0
28933,0
28939,0
28951,0
28952,0
28956,0
28957,0
28963,0
28964,0
28966,0
28967,0
28978,0
28980,0
28981,0
28982,0
28988,0
28989,0
28992,0
28998,0
29001,0
29002,0
29003,0
29012,0
29013,0
29016,0
29028,0
29031,0
29033,0
29035,0
29037,0
29038,0
29041,0
29051,0
29054,0
29057,0
29059,0
29073,0
29081,0
29088,0
29095,0
29096,0
29113,0
29115,0
29116,0
29120,0
29127,0
29131,0
29134,0
29149,0
29154,0
29158,0
29160,0
29163,0
29164,0
29165,0
29168,0
29175,0
29180,0
29187,0
29192,0
29200,0
29206,0
29208,0
29213,0
29216,0
29217,0
29224,0
29225,0
29227,0
29228,0
29233,0
29234,0
29235,0
29240,0
29244,0
29245,0
29246,0
29249,0
29250,0
29251,0
29252,0
29262,0
29266,0
29271,0
29274,0
29281,0
29284,0
29285,0
29289,0
29290,0
29296,0
29308,0
29315,0
29318,0
29324,0
29325,0
29327,0
29328,0
29330,0
29338,0
29343,0
29344,0
29346,0
29347,0
29348,0
29349,0
29350,0
29354,0
29359,0
29361,0
29363,0
29365,0
29371,0
29373,0
29375,0
29381,0
29385,0
29389,0
29390,0
29396,0
29401,0
29409,0
29418,0
29420,0
29423,0
29424,0
29430,0
29433,0
29439,0
29441,0
29447,0
29449,0
29450,0
29452,0
29455,0
29459,0
29466,0
29471,0
29472,0
29474,0
29490,0
29496,0
29498,0
29499,0
29501,0
29502,0
29509,0
29510,0
29515,0
29516,0
29518,0
29521,0
29528,0
29529,0
29532,0
29543,0
29550,0
29552,0
29557,0
29558,0
29560,0
29564,0
29565,0
29575,0
29577,0
29582,0
29585,0
29587,0
29588,0
29595,0
29596,0
29597,0
29598,0
29599,0
29603,0
29606,0
29608,0
29609,0
29611,0
29614,0
29622,0
29626,0
29627,0
29631,0
29632,0
29640,0
29641,0
29651,0
29652,0
29654,0
29660,0
29661,0
29663,0
29664,0
29665,0
29668,0
29669,0
29683,0
29686,0
29689,0
29697,0
29698,0
29702,0
29713,0
29717,0
29719,0
29720,0
29725,0
29736,0
29744,0
29745,0
29746,0
29753,0
29757,0
29762,0
29767,0
29770,0
29771,0
29773,0
29777,0
29783,0
29785,0
29792,0
29794,0
29801,0
29803,0
29804,0
29810,0
29811,0
29815,0
29816,0
29821,0
29826,0
29830,0
29843,0
29853,0
29859,0
29864,0
29873,0
29874,0
29878,0
29880,0
29881,0
29883,0
29887,0
29888,0
29889,0
29894,0
29896,0
29902,0
29903,0
29904,0
29916,0
29918,0
29921,0
29923,0
29925,0
29928,0
29930,0
29935,0
29939,0
29940,0
29949,0
29950,0
29951,0
29956,0
29960,0
29963,0
29964,0
29969,0
29972,0
29981,0
29982,0
29986,0
29987,0
29990,0
29992,0
29994,0
29999,0
30003,0
30005,0
30007,0
30008,0
30017,0
30026,0
30030,0
30031,0
30033,0
30034,0
30035,0
30039,0
30040,0
30042,0
30046,0
30052,0
30053,0
30054,0
30056,0
30060,0
30061,0
30065,0
30066,0
30069,0
30072,0
30073,0
30074,0
30075,0
30078,0
30083,0
30084,0
30085,0
30094,0
30095,0
30099,0
30102,0
30104,0
30110,0
30115,0
30118,0
30128,0
30133,0
30135,0
30136,0
30137,0
30140,0
30142,0
30143,0
30144,0
30145,0
30149,0
30160,0
30161,0
30162,0
30165,0
30166,0
30167,0
30168,0
30169,0
30171,0
30172,0
30173,0
30174,0
30178,0
30180,0
30182,0
30187,0
30193,0
30194,0
30197,0
30198,0
30199,0
30211,0
30214,0
30222,0
30223,0
30228,0
30239,0
30240,0
30243,0
30256,0
30257,0
30262,0
30278,0
30279,0
30281,0
30282,0
30288,0
30289,0
30291,0
30293,0
30296,0
30310,0
30312,0
30318,0
30324,0
30327,0
30332,0
30333,0
30337,0
30343,0
30351,0
30359,0
30373,0
30391,0
30392,0
30397,0
30406,0
30409,0
30410,0
30411,0
30412,0
30413,0
30416,0
30417,0
30420,0
30425,0
30432,0
30434,0
30438,0
30440,0
30443,0
30444,0
30450,0
30452,0
30453,0
30454,0
30457,0
30461,0
30464,0
30465,0
30468,0
30474,0
30475,0
30476,0
30478,0
30480,0
30487,0
30489,0
30493,0
30494,0
30502,0
30504,0
30516,0
30518,0
30527,0
30529,0
30530,0
30537,0
30546,0
30550,0
30552,0
30559,0
30561,0
30564,0
30565,0
30567,0
30570,0
30571,0
30572,0
30580,0
30593,0
30595,0
30596,0
30599,0
30607,0
30608,0
30611,0
30618,0
30619,0
30620,0
30624,0
30627,0
30628,0
30629,0
30636,0
30640,0
30642,0
30643,0
30644,0
30645,0
30650,0
30653,0
30654,0
30656,0
30657,0
30658,0
30664,0
30666,0
30680,0
30686,0
30687,0
30689,0
30693,0
30697,0
30698,0
30699,0
30704,0
30707,0
30714,0
30716,0
30725,0
30728,0
30732,0
30733,0
30734,0
30740,0
30745,0
30755,0
30758,0
30762,0
30764,0
30769,0
30770,0
30773,0
30776,0
30778,0
30783,0
30788,0
30792,0
30797,0
30800,0
30803,0
30804,0
30805,0
30806,0
30809,0
30810,0
30815,0
30817,0
30824,0
30827,0
30828,0
30841,0
30843,0
30844,0
30850,0
30853,0
30857,0
30859,0
30860,0
30863,0
30867,0
30870,0
30874,0
30876,0
30877,0
30881,0
30883,0
30886,0
30887,0
30892,0
30893,0
30899,0
30901,0
30914,0
30917,0
30920,0
30922,0
30943,0
30944,0
30950,0
30958,0
30969,0
30972,0
30974,0
30980,0
30989,0
30997,0
30998,0
31001,0
31003,0
31009,0
31014,0
31016,0
31019,0
31026,0
31028,0
31032,0
31033,0
31034,0
31035,0
31039,0
31040,0
31045,0
31046,0
31049,0
31050,0
31052,0
31059,0
31060,0
31062,0
31064,0
31069,0
31075,0
31076,0
31079,0
31085,0
31093,0
31094,0
31105,0
31112,0
31113,0
31126,0
31130,0
31131,0
31134,0
31140,0
31143,0
31149,0
31150,0
31152,0
31153,0
31156,0
31161,0
31181,0
31190,0
31194,0
31195,0
31197,0
31200,0
31204,0
31214,0
31215,0
31220,0
31231,0
31237,0
31247,0
31248,0
31249,0
31250,0
31253,0
31255,0
31256,0
31262,0
31266,0
31267,0
31268,0
31272,0
31285,0
31286,0
31288,0
31289,0
31299,0
31300,0
31304,0
31306,0
31308,0
31310,0
31311,0
31313,0
31320,0
31321,0
31326,0
31327,0
31330,0
31331,0
31337,0
31338,0
31340,0
31341,0
31343,0
31344,0
31346,0
31350,0
31355,0
31356,0
31361,0
31370,0
31371,0
31372,0
31373,0
31378,0
31379,0
31381,0
31386,0
31389,0
31391,0
31393,0
31396,0
31398,0
31401,0
31406,0
31408,0
31412,0
31414,0
31427,0
31429,0
31430,0
31434,0
31435,0
31438,0
31443,0
31446,0
31450,0
31455,0
31463,0
31465,0
31467,0
31473,0
31483,0
31484,0
31485,0
31486,0
31487,0
31493,0
31494,0
31495,0
31497,0
31506,0
31509,0
31519,0
31520,0
31522,0
31523,0
31530,0
31535,0
31543,0
31549,0
31554,0
31559,0
31560,0
31561,0
31563,0
31564,0
31565,0
31568,0
31585,0
31588,0
31589,0
31591,0
31593,0
31597,0
31603,0
31604,0
31605,0
31607,0
31608,0
31611,0
31613,0
31618,0
31623,0
31630,0
31635,0
31649,0
31651,0
31655,0
31656,0
31661,0
31663,0
31670,0
31678,0
31684,0
31697,0
31700,0
31701,0
31702,0
31705,0
31707,0
31710,0
31715,0
31718,0
31723,0
31732,0
31734,0
31736,0
31738,0
31741,0
31744,0
31747,0
31756,0
31759,0
31761,0
31765,0
31768,0
31784,0
31791,0
31792,0
31794,0
31797,0
31799,0
31804,0
31809,0
31831,0
31843,0
31848,0
31856,0
31857,0
31858,0
31859,0
31864,0
31872,0
31875,0
31880,0
31883,0
31885,0
31889,0
31892,0
31898,0
31904,0
31905,0
31908,0
31917,0
31921,0
31924,0
31928,0
31934,0
31938,0
31941,0
31942,0
31948,0
31954,0
31966,0
31970,0
31972,0
31973,0
31977,0
31978,0
31979,0
31993,0
31998,0
32009,0
32021,0
32023,0
32029,0
32031,0
32033,0
32034,0
32043,0
32045,0
32049,0
32053,0
32059,0
32063,0
32067,0
32070,0
32074,0
32076,0
32079,0
32084,0
32086,0
32096,0
32102,0
32103,0
32106,0
32108,0
32117,0
32127,0
32129,0
32135,0
32139,0
32141,0
32149,0
32150,0
32152,0
32153,0
32156,0
32157,0
32158,0
32163,0
32165,0
32167,0
32177,0
32180,0
32182,0
32184,0
32189,0
32190,0
32191,0
32192,0
32194,0
32205,0
32211,0
32212,0
32213,0
32219,0
32221,0
32222,0
32226,0
32234,0
32236,0
32243,0
32245,0
32247,0
32250,0
32251,0
32254,0
32256,0
32260,0
32271,0
32281,0
32283,0
32284,0
32287,0
32292,0
32293,0
32295,0
32301,0
32303,0
32305,0
32313,0
32315,0
32322,0
32325,0
32332,0
32334,0
32336,0
32343,0
32345,0
32346,0
32351,0
32356,0
32363,0
32364,0
32365,0
32375,0
32376,0
32377,0
32382,0
32383,0
32386,0
32388,0
32389,0
32393,0
32397,0
32398,0
32399,0
32406,0
32413,0
32417,0
32425,0
32432,0
32433,0
32435,0
32441,0
32443,0
32455,0
32465,0
32470,0
32477,0
32487,0
32488,0
32492,0
32499,0
32500,0
32507,0
32511,0
32521,0
32535,0
32536,0
32538,0
32542,0
32543,0
32547,0
32550,0
32552,0
32556,0
32558,0
32568,0
32576,0
32577,0
32582,0
32585,0
32588,0
32589,0
32592,0
32595,0
32596,0
32597,0
32606,0
32608,0
32614,0
32615,0
32621,0
32622,0
32623,0
32625,0
32634,0
32638,0
32639,0
32640,0
32642,0
32647,0
32653,0
32663,0
32666,0
32672,0
32678,0
32679,0
32683,0
32684,0
32686,0
32689,0
32692,0
32696,0
32704,0
32707,0
32709,0
32710,0
32716,0
32717,0
32719,0
32725,0
32743,0
32745,0
32747,0
32751,0
32754,0
32760,0
32761,0
32772,0
32773,0
32774,0
32778,0
32781,0
32793,0
32799,0
32803,0
32804,0
32813,0
32815,0
32816,0
32822,0
32824,0
32827,0
32828,0
32829,0
32835,0
32837,0
32839,0
32841,0
32846,0
32851,0
32855,0
32856,0
32860,0
32867,0
32868,0
32871,0
32880,0
32882,0
32886,0
32887,0
32891,0
32899,0
32900,0
32904,0
32905,0
32907,0
32908,0
32909,0
32910,0
32912,0
32913,0
32915,0
32916,0
32918,0
32924,0
32925,0
32931,0
32936,0
32939,0
32940,0
32942,0
32945,0
32947,0
32953,0
32957,0
32958,0
32959,0
32960,0
32963,0
32966,0
32972,0
32978,0
32985,0
32986,0
32988,0
32989,0
32990,0
32994,0
32995,0
32997,0
32998,0
33008,0
33012,0
33013,0
33015,0
33016,0
33018,0
33019,0
33020,0
33022,0
33025,0
33027,0
33032,0
33036,0
33039,0
33045,0
33051,0
33054,0
33056,0
33058,0
33065,0
33066,0
33071,0
33077,0
33078,0
33081,0
33085,0
33086,0
33091,0
33093,0
33095,0
33097,0
33099,0
33100,0
33101,0
33104,0
33121,0
33124,0
33125,0
33126,0
33129,0
33136,0
33143,0
33147,0
33149,0
33168,0
33171,0
33175,0
33183,0
33199,0
33206,0
33208,0
33212,0
33213,0
33215,0
33220,0
33224,0
33227,0
33229,0
33232,0
33234,0
33236,0
33237,0
33239,0
33241,0
33243,0
33251,0
33254,0
33256,0
33267,0
33268,0
33272,0
33277,0
33282,0
33285,0
33294,0
33299,0
33300,0
33301,0
33302,0
33303,0
33305,0
33310,0
33311,0
33314,0
33320,0
33327,0
33331,0
33332,0
33349,0
33361,0
33362,0
33363,0
33372,0
33374,0
33378,0
33386,0
33393,0
33399,0
33400,0
33404,0
33416,0
33419,0
33425,0
33428,0
33430,0
33433,0
33438,0
33446,0
33449,0
33453,0
33459,0
33462,0
33466,0
33467,0
33473,0
33476,0
33483,0
33494,0
33498,0
33505,0
33506,0
33508,0
33512,0
33521,0
33524,0
33527,0
33530,0
33532,0
33536,0
33544,0
33546,0
33547,0
33549,0
33556,0
33564,0
33566,0
33567,0
33569,0
33571,0
33583,0
33586,0
33590,0
33591,0
33593,0
33594,0
33600,0
33602,0
33610,0
33616,0
33618,0
33619,0
33621,0
33625,0
33627,0
33633,0
33634,0
33636,0
33641,0
33643,0
33644,0
33653,0
33657,0
33665,0
33666,0
33672,0
33675,0
33679,0
33680,0
33683,0
33684,0
33686,0
33688,0
33689,0
33691,0
33697,0
33704,0
33709,0
33711,0
33712,0
33717,0
33718,0
33719,0
33720,0
33721,0
33726,0
33727,0
33732,0
33736,0
33739,0
33747,0
33749,0
33755,0
33757,0
33759,0
33762,0
33767,0
33768,0
33774,0
